client,default_proba
215193,35.35
301168,9.9
171134,27.31
273549,20.05
400390,66.93
418639,81.91
207281,26.01
437567,64.34
206540,13.53
449918,41.4
229528,7.74
131527,58.41
114593,36.14
179949,16.09
212063,11.47
411629,66.6
178494,71.95
252293,13.78
336677,38.71
143650,74.15
244496,15.93
189978,12.73
178337,51.75
403544,62.76
129336,62.13
401574,56.08
196887,90.1
227283,29.1
118389,35.37
158410,11.94
450192,62.87
285585,28.89
252610,39.06
361692,34.27
185855,27.52
189829,64.75
229784,5.13
344566,43.99
184631,31.4
146757,80.91
280178,21.2
341555,28.67
425902,28.23
288636,28.18
153544,57.32
355663,8.11
362612,22.47
211676,41.66
121159,19.49
312264,38.26
324789,13.11
125996,28.48
428197,43.85
307473,20.68
173432,18.01
201705,45.63
375909,62.56
380515,26.26
267640,63.82
433064,39.84
132363,53.92
277667,6.19
356643,45.25
415159,35.45
170623,26.9
298737,31.79
286624,9.93
175026,30.48
391262,64.52
441898,24.05
145162,19.69
123312,10.74
128670,17.36
323191,18.56
451641,23.63
440062,26.44
358311,28.54
177567,15.89
350611,91.01
427761,21.67
294606,17.58
339168,23.0
112997,28.72
409353,43.19
194196,42.09
218435,63.04
151514,20.24
310735,25.58
443268,26.41
293016,43.36
441869,23.13
197002,8.77
320185,27.16
325599,39.57
203338,31.17
303230,57.13
363891,5.19
451759,35.14
210030,44.22
452162,26.81
242671,23.62
424900,29.55
346913,41.99
248821,24.99
167423,78.02
227367,30.2
219536,39.96
429361,38.43
278229,43.19
213834,27.08
124722,25.5
346059,55.06
186252,11.02
432214,25.03
303241,26.9
177582,35.28
147115,13.81
205502,38.42
351672,42.13
216086,55.51
226558,25.84
273398,47.61
263702,68.88
160344,30.5
161896,15.33
419246,40.64
212832,38.97
172154,49.95
235985,51.5
109445,17.07
425298,48.3
151809,28.87
112362,47.05
455717,28.22
274936,20.14
393739,20.38
179473,26.76
235365,76.97
433244,55.48
234042,30.97
440346,22.2
197225,46.54
306170,23.84
185185,43.7
367114,30.75
449863,89.52
402064,61.28
386465,89.34
446680,58.45
142636,62.91
233899,50.14
365775,65.69
292552,11.13
150089,59.63
158047,7.27
412875,30.45
348508,39.78
312043,39.84
231613,64.58
201696,19.21
439767,22.66
287534,42.81
124818,86.31
248565,63.82
334688,40.04
317831,31.2
403098,48.76
324158,49.02
111265,28.3
203303,72.44
121262,44.83
156599,46.66
317204,9.49
362100,71.03
404919,21.9
334275,26.91
203084,58.71
404775,24.21
287941,23.78
351484,42.52
150468,37.46
149960,51.05
177026,20.88
422221,7.58
208405,32.42
156888,14.32
124994,50.52
302501,20.99
345835,12.37
402062,46.13
430595,82.19
177711,45.9
238732,38.8
145624,40.78
335796,81.93
330549,25.09
124569,44.58
411682,22.36
400126,49.3
442045,16.94
114282,18.54
390765,89.49
336004,78.21
356333,53.16
158935,29.89
380315,83.24
288974,21.23
390402,50.14
240518,12.63
152223,15.72
420328,43.91
349965,44.62
273834,46.65
249061,16.55
308668,68.84
320874,6.37
371186,23.88
446568,88.11
126882,43.78
325321,38.59
405526,33.3
127736,67.34
283451,57.08
181061,58.36
364354,64.48
301448,37.52
125301,71.6
278345,18.83
449527,28.46
424325,59.72
291604,13.64
416262,45.63
368226,26.23
261050,34.67
421026,14.66
174287,28.78
179890,24.25
157977,67.51
437178,38.72
206175,7.26
197088,38.51
381647,4.77
248840,46.26
193743,27.28
300715,14.18
219416,11.77
422598,21.42
125077,49.99
454906,25.11
103798,32.33
381894,48.54
307876,64.81
448426,32.98
202969,12.51
253353,70.28
114615,42.84
379202,10.71
361112,73.15
285477,27.6
161211,44.41
273927,12.95
155486,44.91
385549,79.85
382077,34.26
155942,15.44
133395,22.97
233116,54.84
194028,36.11
307015,52.36
131351,77.7
201431,48.73
241889,44.91
136635,30.58
122693,57.44
224561,19.81
124584,68.63
386987,56.19
252305,15.9
299693,6.67
154286,29.31
273234,72.52
420657,29.07
276948,34.9
390129,32.85
368325,55.33
125206,30.86
406306,49.05
327981,14.96
193521,39.89
294892,75.88
288777,38.42
425177,43.91
198792,26.35
349208,72.99
377521,59.04
423812,49.93
110057,81.97
305074,21.36
398532,47.29
365436,37.22
170073,40.52
429631,77.73
321778,72.79
233518,24.52
178228,28.99
385843,46.02
404135,18.44
313875,28.35
359005,81.06
448654,79.82
289505,26.42
339221,52.39
121994,8.55
352842,21.17
104024,50.64
442822,29.52
322459,48.26
426165,64.26
301557,16.0
182697,52.17
428793,32.99
157437,41.47
183976,91.45
454620,36.11
254450,14.69
174725,15.07
269694,44.06
154041,73.35
346733,10.66
217467,87.85
451676,88.74
342907,23.47
269799,16.33
154703,55.79
135887,77.87
412951,89.07
188665,56.72
312416,21.26
146005,81.15
155411,34.22
305085,46.56
256448,53.38
188164,30.14
255798,55.38
132305,69.72
309909,35.34
346560,21.07
102744,30.31
232805,29.97
334759,55.7
311497,38.33
288727,18.01
372883,33.49
356354,44.43
136184,41.92
307944,17.03
109178,15.03
201866,40.9
226275,25.86
235163,87.36
321020,32.06
369609,52.35
193563,27.36
290391,55.79
433615,67.51
133485,34.49
367944,45.37
265571,15.63
392345,72.56
320716,12.81
389843,67.73
453610,44.55
288895,75.81
374191,12.17
179041,27.31
373850,88.24
134866,16.43
136351,49.71
315951,44.35
375620,30.62
347848,21.37
449463,11.04
311969,71.7
120474,32.34
246118,45.0
290203,35.55
176972,46.74
331181,63.48
383775,39.63
153461,29.52
309559,24.77
266451,40.93
112248,80.35
131012,17.95
108314,80.28
379637,57.78
384835,87.95
221452,91.14
288364,21.69
380734,46.79
406512,16.9
169174,28.86
260189,25.28
311054,64.85
271326,70.67
124716,19.81
114803,23.58
274839,87.89
311591,82.55
170122,36.03
200473,29.89
160293,73.03
149279,70.04
159315,51.82
152390,31.04
306031,10.6
331952,56.4
166737,63.57
320493,25.84
224143,76.41
449604,38.88
308796,23.18
163642,52.34
141456,34.62
160474,57.41
309608,32.14
240778,18.0
313895,26.65
430571,37.34
416055,14.02
149898,14.43
193215,46.04
231164,49.42
255995,51.35
400949,15.58
226146,79.41
306348,32.58
281898,68.71
174554,17.38
128348,22.45
259873,22.98
357858,10.94
219007,15.56
371129,72.07
441694,20.55
295761,82.74
423162,24.89
424243,12.9
444395,57.22
424370,75.57
143467,11.57
420666,25.31
335430,81.97
397752,16.29
263361,25.13
282629,37.91
346741,20.64
379857,28.66
116675,17.3
138314,23.24
407547,28.54
362583,72.74
269062,48.52
423768,15.66
325615,41.82
456199,21.25
192207,19.17
431907,23.67
101534,28.08
197151,51.15
171903,18.2
397204,18.75
289673,23.82
315687,30.37
178571,29.25
394729,15.78
103464,50.44
383651,73.17
331172,73.19
436730,68.34
104645,27.5
443203,40.97
261789,18.84
187072,36.05
333716,48.18
379159,25.7
408342,55.54
146309,79.96
373329,53.68
166611,11.14
441403,43.37
259503,25.41
253116,26.34
234864,28.04
433633,34.74
395129,53.03
146067,43.54
357568,53.88
454999,56.59
432956,35.66
256794,16.84
129025,83.6
255785,81.79
351602,63.58
209337,39.53
346132,43.33
236808,13.17
320400,16.13
260164,36.84
174973,73.07
372260,39.93
450186,28.89
439616,44.51
449067,55.15
375782,43.79
326611,8.21
333572,38.18
303735,31.4
269331,65.44
300442,23.74
340956,8.32
161943,67.95
155471,41.72
248571,66.04
429027,58.43
433815,64.16
298520,27.0
108487,77.65
233492,44.33
113892,58.29
116113,24.22
392556,59.56
171599,77.12
130791,61.56
262156,33.43
135292,10.42
177239,68.92
444874,43.41
433136,6.14
111186,30.12
206049,8.61
237644,49.57
137280,13.73
249438,56.53
198819,49.51
199913,10.24
279711,84.3
219231,24.31
426323,17.4
439964,51.58
142097,50.45
101326,22.24
127023,62.4
196672,63.24
212237,13.81
390625,70.68
265559,22.68
137362,28.72
161231,55.47
233749,23.63
309268,43.59
309492,20.29
128502,21.53
169149,40.74
266722,47.07
455801,57.72
331924,39.34
307399,20.57
312550,72.3
138311,34.12
363535,7.59
244448,20.75
140798,28.16
116573,19.76
316893,39.31
367484,55.17
281930,68.41
430497,76.42
233624,34.86
148084,44.01
209796,71.04
421282,16.45
292432,34.54
158106,15.17
126134,70.88
169543,20.96
441361,40.5
282871,13.48
451626,33.88
197817,68.31
385186,14.4
228066,32.98
277235,50.5
121712,50.62
453512,21.97
453420,39.76
372109,10.12
318114,40.24
308270,18.28
109577,43.07
317673,36.95
437103,23.13
133201,10.84
449969,29.9
341819,34.55
129899,29.5
309167,31.88
125587,37.7
352144,46.77
326059,54.59
426039,39.76
335287,14.12
323904,22.38
152050,14.68
323492,17.78
320730,24.47
209501,11.46
155628,67.91
205847,90.55
201152,58.33
271727,16.71
323459,33.87
377600,32.16
170813,18.44
218649,41.04
195429,12.11
380127,19.32
236042,50.58
437177,18.67
220921,58.08
255290,52.26
341932,20.65
305173,37.38
368470,23.14
183230,45.39
194836,16.23
252644,14.13
333928,16.48
378578,17.45
230603,12.39
221700,73.29
325142,79.27
284253,25.41
225116,45.77
264785,56.96
276991,13.56
283833,27.28
141204,75.7
121226,40.19
363498,16.91
389365,81.57
336009,31.15
256646,44.45
309231,43.77
135664,85.33
379742,40.79
324527,51.4
113917,37.43
231897,35.03
389703,18.69
190814,79.66
153409,6.1
278468,58.63
324273,29.28
162319,62.26
446043,65.35
274761,84.12
238490,59.07
230663,52.13
345289,19.25
123142,28.13
236517,77.8
411598,40.69
234724,40.92
365496,86.03
276759,15.55
185067,31.25
381537,20.5
175608,30.85
308937,25.61
175205,23.82
218710,34.77
406664,13.06
412649,15.17
409692,45.07
332240,55.37
256361,20.43
170949,13.12
285816,45.72
187840,8.6
166086,78.24
289431,81.98
431906,47.26
295487,67.76
343804,33.55
221841,42.16
238041,49.65
358328,55.87
420766,72.41
231180,47.92
354056,75.1
123463,32.29
235857,43.15
106421,16.85
133216,25.71
420901,21.36
384957,28.88
433254,14.42
378933,34.29
454431,73.62
388586,21.79
454597,17.41
397326,10.52
403672,25.44
351260,40.83
129714,64.91
244409,43.04
259245,18.59
278383,35.88
408982,40.21
101891,32.47
129815,68.91
401732,30.18
423103,23.25
132607,17.02
318092,22.54
275103,28.78
218544,70.29
145173,35.63
361363,39.74
429143,14.56
420413,83.9
430802,37.82
256510,19.66
229484,48.37
192323,73.59
382814,57.65
356318,59.64
364994,13.24
451084,36.4
387569,87.3
120579,71.87
239093,48.73
397278,74.63
364518,34.41
380792,79.28
358534,20.66
110186,37.14
133380,17.06
107175,34.42
355286,16.51
380973,37.62
278036,31.04
358334,26.15
336857,75.8
411697,15.55
372977,38.07
272754,38.27
418045,33.0
352669,11.89
208673,24.96
162717,15.35
128115,43.29
405952,71.98
322256,85.76
153286,43.28
293591,15.1
375326,55.4
326278,17.19
107029,8.91
281381,25.52
184141,33.53
380969,78.1
218726,83.39
382995,60.62
362505,14.43
259232,24.04
103557,42.35
405553,32.84
450886,52.26
441935,65.96
423340,66.13
102879,25.1
436046,12.05
429047,29.14
210028,25.99
141559,23.79
355526,58.29
261189,71.02
175324,27.09
257182,45.94
181781,11.12
418796,44.14
310032,27.19
182549,13.88
188143,39.48
195687,40.23
382590,18.03
125658,26.23
245092,33.33
391707,41.86
264899,15.69
183112,42.92
252409,50.93
110375,29.74
174825,44.63
438913,74.75
146585,39.73
223701,11.55
137664,21.54
199294,59.56
202212,88.75
204356,5.85
263143,40.2
270464,65.5
368796,61.4
310760,11.6
307298,30.9
306325,26.8
148814,60.79
206487,73.44
275169,43.96
337773,59.79
435825,61.65
331681,76.29
147525,44.28
427434,73.77
149208,79.84
189707,34.81
423988,63.99
197277,41.56
401344,9.12
347174,66.46
195880,81.84
118933,24.11
373843,61.37
172128,26.58
125742,64.69
325977,30.22
347479,15.47
248020,64.29
358813,41.36
340478,65.0
148347,78.73
266807,58.41
284997,17.61
322294,20.58
419565,47.4
212749,73.84
414938,33.87
443098,84.74
114474,56.89
422683,77.67
171754,15.33
413822,74.94
101049,49.3
163090,58.95
293906,88.52
172435,12.71
163968,15.3
286359,11.03
226377,40.35
379109,16.69
203874,13.24
286928,37.58
378226,48.09
210669,64.15
189092,14.05
196481,46.57
339711,83.72
322493,6.95
203515,51.54
339715,21.49
106796,46.01
348384,27.78
228410,62.23
406292,35.61
371021,14.28
272376,9.76
123597,54.1
412300,31.49
266770,41.87
303326,54.79
323791,15.15
190632,69.95
175856,29.13
360034,43.28
376290,27.06
315720,57.81
320100,32.52
266371,21.58
324239,35.2
225248,29.37
389816,43.89
238805,85.7
135703,23.13
368823,12.08
222580,8.07
239016,49.78
185011,54.42
240895,13.59
269084,68.42
424173,44.11
395882,87.38
373816,72.32
157780,31.83
211864,40.25
233597,64.29
450281,25.03
161001,54.62
290087,36.05
221298,54.66
383938,14.87
451240,36.05
398390,58.29
148686,60.68
179525,11.27
115817,33.5
376839,72.02
140373,20.33
274907,24.15
118364,43.74
386109,50.67
385155,43.34
227033,55.31
282928,9.84
343733,43.62
312432,62.26
277104,57.39
352255,67.46
101792,33.6
354901,6.14
351754,20.84
342231,16.1
222949,44.18
310537,74.72
418761,19.24
441574,50.12
421800,35.98
399411,23.75
422414,14.33
219931,26.98
423674,53.6
434117,10.94
219724,16.03
289573,24.22
386730,31.53
235960,28.6
407714,15.72
344912,30.7
430908,41.02
188241,19.01
368845,52.69
444479,59.11
110633,67.72
237397,19.73
363613,59.81
448452,35.78
420376,44.03
390057,16.35
210996,68.02
105258,23.6
407206,25.9
430262,72.42
176264,76.16
137920,39.7
353520,67.59
280399,23.41
263436,18.58
413379,21.22
326007,13.56
338886,14.41
419845,20.01
232002,35.62
333502,20.28
401578,20.12
198519,45.64
144692,73.11
303271,65.62
202668,23.63
109833,19.46
197124,28.08
419849,21.08
220101,61.04
277886,55.8
189237,39.25
164998,69.8
165344,37.45
413035,70.3
357463,59.36
411837,23.73
338223,42.56
272531,45.85
248060,5.13
373312,59.6
138610,71.3
132883,83.23
334654,24.44
188727,64.16
160223,61.37
159786,57.72
411320,21.53
191446,27.65
196879,85.77
310436,29.11
113059,62.39
446767,87.03
157463,39.38
328572,46.41
451636,15.07
301811,59.5
453162,77.62
190940,16.28
288810,49.67
413234,59.28
191739,20.98
354008,50.47
448457,11.43
418021,39.74
194398,51.56
365626,18.66
181977,19.72
202868,38.88
133514,37.25
324515,32.03
454470,65.37
398370,46.1
293647,49.76
314815,35.58
167004,44.95
279766,58.97
384647,55.65
108395,14.51
179902,70.53
151378,50.2
442691,56.07
357778,12.29
376796,52.57
269286,64.2
120868,12.86
450382,19.49
228911,41.05
180718,73.62
401128,63.78
440627,27.59
366496,67.75
214068,56.37
429292,42.19
179061,16.49
420721,63.24
392410,83.31
408976,90.41
308721,64.22
374874,27.49
277305,64.54
321290,41.81
347772,10.05
454975,44.33
330034,28.68
206200,18.26
122132,66.27
412072,11.94
387321,53.48
357422,48.99
121571,13.88
402713,67.57
351302,19.39
254992,30.75
334727,25.44
315044,12.81
371716,41.56
140824,15.45
318315,16.63
216314,64.28
265801,69.17
434301,13.58
327707,18.05
454479,65.47
289107,70.22
447031,68.68
177974,34.67
275608,35.74
279914,31.51
249810,72.51
266508,52.03
163486,49.89
252769,56.65
314455,19.51
262954,70.69
402085,83.86
145847,17.15
318597,26.65
402999,35.19
191915,25.21
260766,49.97
222510,7.84
345089,49.03
402050,29.05
328985,37.77
424650,36.98
423294,15.67
312337,25.51
423733,8.88
260319,40.76
305764,45.37
409029,25.54
224736,74.49
385174,34.74
323673,25.63
286041,49.78
124204,43.73
237289,21.59
102057,41.25
369299,42.94
235300,37.27
410440,10.14
403395,32.57
359736,27.86
154523,26.37
137828,65.63
375658,28.85
323444,81.74
155351,12.5
406732,24.14
252141,65.48
124771,58.5
105234,21.53
151049,28.56
296999,20.53
346527,68.91
154643,12.7
317247,26.03
285201,41.64
360818,69.7
133949,28.15
209520,60.4
182916,18.12
315018,31.58
306928,24.26
247513,20.04
369196,79.7
194116,27.39
281440,55.57
126600,33.57
211957,68.97
318498,23.35
239977,28.04
361090,46.28
436930,74.44
359193,39.32
386609,18.19
186876,32.13
351371,34.02
124751,15.82
120504,55.9
190559,19.79
293357,47.86
130752,73.82
392965,19.59
166975,89.16
235810,30.75
219246,48.13
377258,46.77
258780,40.96
394719,50.93
168559,19.7
272151,29.59
240715,12.38
104038,21.06
417262,21.66
210803,42.45
164926,75.01
312110,75.25
360028,38.01
207548,47.47
374809,86.51
319488,48.09
266128,57.77
128645,46.48
437910,18.95
444345,64.85
426443,40.4
328011,14.11
373217,11.73
349076,29.9
443525,68.53
436977,56.85
324647,20.35
243450,20.91
441185,40.67
140014,29.11
368217,27.78
189377,25.59
377492,19.75
280371,78.43
445406,79.88
236439,16.8
396317,87.42
435952,44.37
293609,73.18
386776,71.39
325987,19.84
198472,17.78
246352,20.14
357704,20.67
111140,44.82
270956,49.02
286925,45.42
415168,53.36
268476,14.53
214565,82.8
117995,14.05
126380,31.86
286207,21.63
327317,78.78
413381,77.91
318259,63.09
379669,36.9
300287,43.71
382895,18.58
279851,30.51
434233,20.06
430863,64.66
146237,80.45
277556,52.67
141313,20.67
321076,35.67
203319,46.97
194697,39.48
442579,61.61
227088,39.32
175362,37.61
220607,38.52
350541,86.92
409561,53.79
338302,83.22
319618,38.68
408783,12.34
435731,21.2
446132,32.4
172321,46.3
175076,49.85
205057,15.71
379858,80.31
122512,52.55
240856,15.04
320029,59.23
285815,40.31
444820,18.95
317244,46.72
183773,12.9
131517,52.19
354121,67.35
129014,44.51
139388,75.74
439126,42.08
440166,28.79
321409,75.63
444850,8.75
268047,28.93
387820,67.71
276434,49.97
396703,60.97
378496,12.23
427915,78.52
279944,19.12
399062,19.45
362688,71.09
286737,11.25
249338,70.72
392457,59.18
294878,70.52
166211,18.79
154017,13.41
248302,8.23
176644,8.53
356202,23.12
349755,39.2
139504,17.99
284712,10.34
452219,19.07
371683,60.7
371971,39.34
141567,35.44
439642,29.64
203895,13.37
280974,82.35
199978,16.22
236931,46.59
222633,43.08
198136,45.37
189923,26.24
450678,24.46
399129,39.4
166466,76.87
452154,42.55
403744,53.77
325503,50.15
112825,77.25
418441,18.61
295813,40.52
199896,38.56
149061,61.99
247743,47.86
442425,68.16
137208,46.24
292682,21.77
435310,16.47
240857,39.52
383974,49.37
111990,31.88
297281,12.09
334519,49.4
392654,21.21
345039,20.67
181389,38.43
419179,11.82
244163,22.39
288108,73.88
357122,66.94
452002,78.12
339003,15.54
351660,36.25
436714,21.73
421972,36.81
325309,46.97
293214,24.44
333947,19.28
161000,47.65
241923,52.3
224909,83.55
152947,54.96
273282,33.66
213213,75.98
250280,60.31
287979,44.77
218542,57.87
417061,21.8
406283,59.91
440385,13.47
294231,63.86
242964,71.18
191729,29.06
120752,10.32
244350,46.34
387586,24.9
346990,8.51
281935,95.53
242243,32.77
357485,18.95
356181,26.5
148585,32.35
415402,68.26
348105,14.41
372952,19.72
167343,25.79
242176,21.87
436705,90.12
119756,30.48
139451,43.27
171196,41.27
245066,8.54
226896,40.95
405398,21.22
240911,41.81
403488,76.33
202647,67.23
302338,69.27
225578,63.69
240721,40.21
341486,49.81
108671,46.23
370979,57.1
385028,67.86
136366,43.27
264767,12.56
346606,52.68
396335,36.28
110222,39.76
380670,59.51
346463,83.78
277537,16.68
159519,25.41
126207,18.78
102383,56.05
376464,85.16
106547,44.65
363602,14.54
301970,22.43
185699,57.66
240842,54.15
196556,70.28
298319,49.66
139460,31.8
174043,45.17
376254,83.05
325079,27.08
115142,50.14
318318,30.15
383706,18.25
247369,16.02
218943,47.19
164916,93.59
378230,14.88
361269,61.34
404116,12.11
370087,29.19
167083,19.64
312735,35.75
140220,71.89
125590,35.78
360541,13.88
208708,31.28
275076,20.57
341540,35.18
222829,86.68
117490,20.4
218103,18.85
265489,34.16
442754,62.8
244930,50.34
270877,67.77
293875,28.47
325620,25.64
327019,7.86
119835,51.99
108856,67.24
250748,58.22
146524,61.75
329817,27.4
203741,29.15
169283,44.01
455853,31.86
108863,68.5
115824,13.69
382635,41.35
282342,15.16
204300,20.86
242396,65.19
199254,40.4
237922,11.34
267356,19.66
448996,43.94
262693,23.14
278022,41.9
120314,26.65
277832,53.46
273095,14.33
151359,75.75
141847,28.73
202417,29.19
231394,77.27
212764,34.98
435315,30.87
320506,40.29
325092,50.51
146181,43.25
262741,14.68
193779,73.5
311406,34.9
310001,84.05
216754,16.66
397366,12.91
116055,81.63
235373,68.66
336103,20.71
155284,45.67
314827,72.19
357300,65.66
126956,80.66
282255,69.51
338074,32.46
286491,25.26
112730,24.6
258838,18.68
313088,71.1
138635,21.5
382775,57.9
297618,62.1
231831,37.28
106526,7.58
219649,15.54
426918,14.45
399252,16.69
260369,48.64
196383,37.44
251034,36.61
140183,46.74
267065,46.11
114919,25.0
311673,88.87
253290,63.37
400458,62.79
160825,71.3
344823,65.39
175202,22.03
311402,40.62
